%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1526876697230459527,1559,1526876697229965726,world,-0.0222518648952,-0.945159614086,0.0184187497944,-0.000275088706985,-0.0246218089014,-0.0217445697635,-0.999460339546
1526876697240798640,1560,1526876697240320919,world,-0.0224197953939,-0.944891273975,0.0179011709988,-0.0100585911423,-0.023820804432,-0.0215529128909,-0.999433279037
1526876697250105074,1561,1526876697249631663,world,-0.0226488932967,-0.945304512978,0.0180525816977,-0.00216585071757,-0.0269789565355,-0.020273944363,-0.999428033829
1526876697260432052,1562,1526876697260032493,world,-0.0223191399127,-0.945274591446,0.0183542575687,0.00131982436869,-0.0263907834888,-0.0216215364635,-0.999416947365
1526876697270850223,1563,1526876697270403596,world,-0.022459289059,-0.945129752159,0.0179283861071,-0.00716719171032,-0.0215608347207,-0.0203422605991,-0.999534964561
1526876697270866341,1564,1526876697270459321,world,-0.0227057524025,-0.945120871067,0.0181089267135,-0.00821347814053,-0.0301167368889,-0.0184868127108,-0.999341726303
1526876697280215730,1565,1526876697279813355,world,-0.02241188474,-0.945370972157,0.0183537285775,-0.000360485544661,-0.0270908605307,-0.0203274171799,-0.999426245689
1526876697290706000,1566,1526876697290193387,world,-0.0225855708122,-0.945353329182,0.0180931258947,-0.00391538674012,-0.0310908649117,-0.0180826410651,-0.999345302582
1526876697301002327,1567,1526876697300579351,world,-0.0222592297941,-0.945352852345,0.0184220205992,0.00271628191695,-0.0259295199066,-0.0191160626709,-0.999477386475
1526876697310291448,1568,1526876697309929875,world,-0.0225147921592,-0.945409178734,0.0180635042489,-0.00260721729137,-0.0268283225596,-0.0196289923042,-0.999444007874
1526876697320801096,1569,1526876697320381885,world,-0.022365514189,-0.945426285267,0.018297161907,-0.00372471031733,-0.0245452970266,-0.0206384807825,-0.999478697777
1526876697320833549,1570,1526876697320437453,world,-0.0225718077272,-0.945122480392,0.0181669406593,-0.006135342177,-0.0298240687698,-0.0170519463718,-0.99939095974
1526876697330224502,1571,1526876697329832978,world,-0.0225465558469,-0.94500207901,0.018277393654,-0.00353206065483,-0.0262803398073,-0.0207781177014,-0.999432444572
1526876697340704998,1572,1526876697340287734,world,-0.0222313087434,-0.945040345192,0.0182985533029,-0.00627388525754,-0.0215167086571,-0.0229800902307,-0.999484777451
1526876697350099737,1573,1526876697349557124,world,-0.0225184001029,-0.94508254528,0.0182630233467,-0.00340995145962,-0.0240685306489,-0.0209843907505,-0.999484300613
1526876697360368770,1574,1526876697359983427,world,-0.022389523685,-0.945180416107,0.0184020902961,-0.0039485283196,-0.0260362047702,-0.019748840481,-0.999458193779
1526876697370861956,1575,1526876697370444369,world,-0.0222055055201,-0.945268750191,0.018480764702,-0.00111615785863,-0.0226755943149,-0.022193076089,-0.999495983124
1526876697370883598,1576,1526876697370501847,world,-0.0224180351943,-0.945160865784,0.0184138659388,-0.00189398531802,-0.0225084032863,-0.0228214170784,-0.999484419823
