%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1526867881215285488,1769,1526867881207687447,world,-7.94425504864e-05,-7.94425504864e-05,-7.94425504864e-05,0.0,0.0,0.0
1526867881234653267,1770,1526867881228530135,world,0.000285719521344,0.000285719521344,0.000285719521344,0.0,0.0,0.0
1526867881255015058,1771,1526867881248321479,world,4.77877401863e-05,4.77877401863e-05,4.77877401863e-05,0.0,0.0,0.0
1526867881274441237,1772,1526867881268246740,world,-0.000742361415178,-0.000742361415178,-0.000742361415178,0.0,0.0,0.0
1526867881294708995,1773,1526867881288065405,world,0.000466635567136,0.000466635567136,0.000466635567136,0.0,0.0,0.0
1526867881315045452,1774,1526867881307953927,world,7.11921020411e-05,7.11921020411e-05,7.11921020411e-05,0.0,0.0,0.0
1526867881334480496,1775,1526867881327960982,world,-4.99503366882e-05,-4.99503366882e-05,-4.99503366882e-05,0.0,0.0,0.0
1526867881354851144,1776,1526867881347858529,world,9.01587118278e-05,9.01587118278e-05,9.01587118278e-05,0.0,0.0,0.0
1526867881375353454,1777,1526867881367664079,world,0.000145675774547,0.000145675774547,0.000145675774547,0.0,0.0,0.0
1526867881394696331,1778,1526867881388658513,world,0.000124266851344,0.000124266851344,0.000124266851344,0.0,0.0,0.0
1526867881414962858,1779,1526867881408581977,world,-0.00018732828903,-0.00018732828903,-0.00018732828903,0.0,0.0,0.0
