%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1526373860795310374,3199,1526373860795147587,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0504589714304,0.0338307199744,0.201421531145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286258957274,0.584192830771,9.34430611074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860805192596,3200,1526373860805000744,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142177265654,-0.0100030525571,0.211328473756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558257112885,0.10396499265,8.8992113775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860815401764,3201,1526373860815269173,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567741669352,-0.063703150331,0.194221958099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912237452902,0.102471924406,8.7041067481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860825598858,3202,1526373860825449610,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076439997044,-0.105319548931,0.196986668851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0178824882384,-0.0295644976362,8.76161177516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860836068129,3203,1526373860835650196,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00385886450354,-0.0658531494074,0.192963065207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.305047157519,0.222808115892,9.33467808545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860844649252,3204,1526373860844516312,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67993519827,0.408764734133,0.22393592829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34896960795,-0.435465684682,31.9739270639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860854481631,3205,1526373860854351224,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22552259816,1.62330760506,0.248967794969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45797170848,-1.83623314485,41.5979201174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860864792880,3206,1526373860864652652,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94425449244,1.87081966625,0.322665202144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96781903207,-1.93702467084,22.0545981646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860875690819,3207,1526373860875517237,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97263958351,1.62789330214,0.333717520405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641526168957,-0.552685182318,9.48292722166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860885711499,3208,1526373860885545379,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07503618496,1.2846220908,0.296604040348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108548739203,-0.16202448193,7.4317491138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860894110996,3209,1526373860893977484,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362120117,0.804452681523,0.269078189888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046608663029,-0.197967079002,8.32398510575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860905850292,3210,1526373860905696888,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.237703172835,0.257577295431,0.242586178562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088284194665,-0.136345109632,8.39999130785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860924622971,3211,1526373860924430302,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3639794976,-0.286081724434,0.219529328793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.431415830031,0.131614301037,8.38607318044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860926558647,3212,1526373860926192577,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.40058645609,-0.775568968446,0.202256432147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.186732220575,0.0164586866589,8.34615131557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860935471473,3213,1526373860935274092,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05860882034,-1.18102898598,0.20504840701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.946174144372,-1.1462949539,8.36323512554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860945883710,3214,1526373860945725831,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.36421960491,-1.50265242609,0.231477950563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3202105226,-0.504008646905,8.73096184015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860954136095,3215,1526373860953953037,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.39452025285,-1.65290664321,0.276435538584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273376207296,1.72779989272,10.3502511513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860964387214,3216,1526373860964275050,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.11573229414,-1.69540137314,0.283596362636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0565423789294,0.936443573534,9.83215042233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860975015730,3217,1526373860974831547,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.63293714118,-1.50128076497,0.292095308623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.115715328818,0.254987810422,9.36668106616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373860985209836,3218,1526373860985054220,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95758745193,-1.18776012564,0.300279269232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119632798852,0.237381551731,9.55305755675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861005853217,3219,1526373861005693317,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91171769795,2.19065505999,0.978093847231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.47880048871,4.62813989371,13.6019216895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861016163743,3220,1526373861015982161,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48339872686,3.80874593196,1.40680086424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.92212409526,1.90642502189,10.152722851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861026093617,3221,1526373861025812974,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59842358381,3.88777630257,1.26417194311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849076523781,-0.435556608886,7.68053644538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861035235585,3222,1526373861035122272,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41780799869,3.76359389989,1.14239677174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595694669411,-0.323742277399,7.94250281632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861053961257,3223,1526373861053752938,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03518285644,3.4395926564,1.02850029613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316346024685,-0.206804451104,7.97270953238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861056344136,3224,1526373861056208280,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45021899037,2.97405212415,0.909238815933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306135726348,-0.0849347176775,7.89752661824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861064749680,3225,1526373861064553525,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69952594388,2.34350745708,0.790332601423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245232809186,-0.0961745371018,7.85181834877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861075221969,3226,1526373861075116112,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806030870785,1.56492352396,0.688795656701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250246431157,0.0104191878322,7.50584444582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861085681182,3227,1526373861085494701,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.149424908758,0.619751540965,0.570392713059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298596235123,-0.0426789549552,7.35137679577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861093864889,3228,1526373861093723816,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14027889288,-0.44084473986,0.446101087483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384401146397,0.121591168419,7.28810056686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861104164817,3229,1526373861103885028,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.02688024033,-1.59101344789,0.347832274182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319557644427,0.134104191642,7.29091190815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861114130093,3230,1526373861114006690,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.63929943303,-2.66817981715,0.212167003314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307448133901,-0.0181781003927,7.45396794856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861124088781,3231,1526373861123965013,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.96780301665,-3.51276300735,0.081493886167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213538543191,0.132686461117,7.48454888642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861133983401,3232,1526373861133905800,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94039003429,-4.06916606863,-0.0100439986588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158677773234,0.210264486149,7.73179956973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861144764565,3233,1526373861144537767,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.69132934493,-4.29263298096,-0.134694773354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203387301732,0.320249370039,7.51342302203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861155108170,3234,1526373861154898132,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22199287602,-4.26442105027,-0.216776635556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172676911997,0.320063099675,7.6581842941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861165412526,3235,1526373861165300539,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.65478310651,-4.0249157829,-0.281108104651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.522634769641,0.0303277351521,8.51288350046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861186291920,3236,1526373861186117530,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0472604018,-3.51762993424,-0.324420990961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.426542870142,0.280908298139,7.09256265879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861187843901,3237,1526373861187737890,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.534590040891,-2.90341577098,-0.351758472709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.382908681147,0.328925395533,6.9052997303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861195300631,3238,1526373861194846568,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0842062824478,-2.13830650087,-0.365135730601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.501073344648,0.39305593919,6.98265137672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861205245797,3239,1526373861205149670,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221560022413,-1.31013517405,-0.388367949528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188489838783,1.17200421095,6.77838299096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861215232228,3240,1526373861215122619,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426731850295,-0.488893758563,-0.433955275278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.486251054965,-0.4327210382,5.8417531836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861225094481,3241,1526373861224999474,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439961968538,0.203757772567,-0.48120151736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.571243733168,-0.466179610156,6.09852488816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861235321013,3242,1526373861235220720,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382017375593,0.777041030739,-0.54429623109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594869444557,1.2603337124,7.30824305534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861245478240,3243,1526373861245326394,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282737293447,1.16668306982,-0.604852419668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974129974768,2.20440249369,6.47754374564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861255568922,3244,1526373861255396617,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100831381803,1.40567767605,-0.639685434883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792722521126,2.41330216661,7.23047976494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861265438635,3245,1526373861265340731,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0220169748295,1.48710702217,-0.659730382617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.365142720379,0.910108664408,6.71152534246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861274737309,3246,1526373861274628099,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.114391490671,1.44345661348,-0.657384004539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.988490151688,-0.280196947809,5.52050423205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861285213424,3247,1526373861284872353,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.215721441198,1.22326991666,-0.642567707551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.282745822202,-0.237501766831,5.43302228451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861295116741,3248,1526373861294944784,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.387481582939,0.971236540319,-0.659850291445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.237530929819,0.0606373987533,5.97334828019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861313662913,3249,1526373861313497654,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.291801794981,0.460314311641,1.06536224062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.31353110075,10.331381017,10.418960613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861316040313,3250,1526373861315917792,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.98974958635,-7.82556410725,1.77715549176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4939012206,12.679562012,23.7318626189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861324297113,3251,1526373861324178886,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39070041259,0.243826912025,0.953809679673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.2775243652,-1.32698743924,29.6198918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861334571731,3252,1526373861334317803,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.801325065139,1.42507667406,-0.190519947802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.19182563186,-2.43261361957,13.1160391188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861344693380,3253,1526373861344560701,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.887576996521,1.03112863639,-0.30055177719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551270960122,-0.262735754885,5.4724161458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861354847374,3254,1526373861354704235,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.817493648749,0.830675696933,-0.287662510278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208039584048,-0.0461718212022,0.665410802364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861364711046,3255,1526373861364596630,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641891730688,0.647863270221,-0.270491612702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0184307023929,0.140295844842,4.92883675933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861375647843,3256,1526373861375450513,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41971808267,-0.226283488147,-0.259762568908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.171961112302,0.0731056862092,8.03039991617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861383772038,3257,1526373861383544871,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46338664582,-1.18268906745,-0.237795001958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191959704459,-0.0710369001981,5.31346602023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861393956687,3258,1526373861393699566,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314593893249,-2.34496953251,-0.603820577904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.521021882,-0.749847373813,8.58324597001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861404152203,3259,1526373861403845006,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.378803372921,-1.61076318422,-0.929697152848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.23366889179,-1.66904897019,19.0542000246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861413962022,3260,1526373861413848378,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147050496748,0.692901185838,-0.911633463806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0541355136,-1.622035456,15.3601887918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861424093200,3261,1526373861423997049,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0488261623989,0.362839320083,-0.937808675475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25143673524,-0.922371298894,7.94846639156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861442709648,3262,1526373861442364075,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700507656609,-0.291911051165,-1.0003831074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11361749686,-0.518125214204,7.27142079949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861444918380,3263,1526373861444804042,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0271825107394,-0.613871081541,-0.971269962991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93863835618,-1.11701611787,9.98038669467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861454837223,3264,1526373861454706355,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166854698882,0.224885661469,-0.75004170387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00828907341,-1.46350603759,11.8562366259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526373861465006085,3265,1526373861464874228,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0218008530652,0.0202840330216,-0.667824128644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53914518073,-1.27241391376,9.69556706607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
